Car_id,Company,Model
C_CND_005444,Acura,TL
C_CND_005445,Mercury,Cougar
C_CND_005446,BMW,323i
C_CND_005447,Pontiac,Grand Prix
C_CND_005448,Chevrolet,Malibu
C_CND_005449,Dodge,Ram Pickup
C_CND_005450,Mercury,Cougar
C_CND_005451,Cadillac,Escalade
C_CND_005452,BMW,328i
C_CND_005453,Ford,Mustang
C_CND_005454,Mercedes-B,E-Class
C_CND_005455,Chrysler,Town & Country
C_CND_005456,Volvo,C70
C_CND_005457,Lexus,GS300
C_CND_005458,Ford,Expedition
C_CND_005459,Plymouth,Breeze
C_CND_005460,Chrysler,Concorde
C_CND_005461,BMW,528i
C_CND_005462,Oldsmobile,Silhouette
C_CND_005463,Lexus,LS400
C_CND_005464,Cadillac,Eldorado
C_CND_005465,Toyota,RAV4
C_CND_005466,Mercury,Villager
C_CND_005467,Jaguar,S-Type
C_CND_005468,Mercedes-B,SLK
C_CND_005469,Mitsubishi,3000GT
C_CND_005470,BMW,528i
C_CND_005471,Chevrolet,Malibu
C_CND_005472,Chrysler,300M
C_CND_005473,Volkswagen,Passat
C_CND_005474,Porsche,Carrera Coupe
C_CND_005475,Buick,LeSabre
C_CND_005476,Audi,A6
C_CND_005477,Honda,CR-V
C_CND_005478,Chrysler,LHS
C_CND_005479,Saturn,LW
C_CND_005480,Nissan,Frontier
C_CND_005481,Chevrolet,Prizm
C_CND_005482,Subaru,Forester
C_CND_005483,Jeep,Wrangler
C_CND_005484,Chrysler,Concorde
C_CND_005485,Oldsmobile,Bravada
C_CND_005486,Acura,RL
C_CND_005487,Chrysler,LHS
C_CND_005488,Chevrolet,Corvette
C_CND_005489,Dodge,Ram Pickup
C_CND_005490,Lincoln,Navigator
C_CND_005491,Toyota,Land Cruiser
C_CND_005492,Volvo,C70
C_CND_005493,Lexus,GS400
C_CND_005494,Chevrolet,Corvette
C_CND_005495,Nissan,Maxima
C_CND_005496,Oldsmobile,Aurora
C_CND_005497,Pontiac,Sunfire
C_CND_005498,Lexus,LS400
C_CND_005499,Oldsmobile,Cutlass
C_CND_005500,Oldsmobile,Intrigue
C_CND_005501,Pontiac,Sunfire
C_CND_005502,Toyota,Tacoma
C_CND_005503,Porsche,Boxter
C_CND_005504,Chevrolet,Prizm
C_CND_005505,Honda,CR-V
C_CND_005506,Audi,A6
C_CND_005507,Chrysler,LHS
C_CND_005508,Oldsmobile,Cutlass
C_CND_005509,Chevrolet,Metro
C_CND_005510,Acura,RL
C_CND_005511,Mitsubishi,Montero Sport
C_CND_005512,Volvo,C70
C_CND_005513,Saturn,LS
C_CND_005514,Mercury,Mystique
C_CND_005515,Mercedes-B,M-Class
C_CND_005516,Lexus,LS400
C_CND_005517,Nissan,Pathfinder
C_CND_005518,Volvo,S70
C_CND_005519,Mitsubishi,Montero Sport
C_CND_005520,Jaguar,S-Type
C_CND_005521,Chrysler,Sebring Coupe
C_CND_005522,Nissan,Xterra
C_CND_005523,Ford,Expedition
C_CND_005524,BMW,323i
C_CND_005525,Ford,Mustang
C_CND_005526,Volkswagen,Passat
C_CND_005527,Cadillac,Eldorado
C_CND_005528,Lexus,ES300
C_CND_005529,Volvo,S40
C_CND_005530,Lincoln,Navigator
C_CND_005531,Nissan,Frontier
C_CND_005532,Ford,Contour
C_CND_005533,Mercedes-B,S-Class
C_CND_005534,Ford,Ranger
C_CND_005535,Plymouth,Voyager
C_CND_005536,Audi,A6
C_CND_005537,Toyota,Sienna
C_CND_005538,Mercedes-B,S-Class
C_CND_005539,Ford,Explorer
C_CND_005540,Saturn,LS
C_CND_005541,Dodge,Durango
C_CND_005542,Mitsubishi,Diamante
C_CND_005543,Dodge,Avenger
C_CND_005544,Audi,A6
C_CND_005545,Dodge,Viper
C_CND_005546,Pontiac,Bonneville
C_CND_005547,Chrysler,Concorde
C_CND_005548,Buick,Century
C_CND_005549,Chevrolet,Impala
C_CND_005550,Jaguar,S-Type
C_CND_005551,Nissan,Maxima
C_CND_005552,Pontiac,Sunfire
C_CND_005553,Lincoln,Town car
C_CND_005554,Mitsubishi,Galant
C_CND_005555,Mitsubishi,Montero
C_CND_005556,Volkswagen,GTI
C_CND_005557,Pontiac,Grand Prix
C_CND_005558,Nissan,Frontier
C_CND_005559,Chevrolet,Impala
C_CND_005560,Saturn,LW
C_CND_005561,Oldsmobile,Silhouette
C_CND_005562,Mercury,Cougar
C_CND_005563,Mercedes-B,SLK
C_CND_005564,Dodge,Durango
C_CND_005565,Toyota,RAV4
C_CND_005566,Plymouth,Prowler
C_CND_005567,Ford,Escort
C_CND_005568,BMW,323i
C_CND_005569,Saturn,LS
C_CND_005570,Nissan,Maxima
C_CND_005571,Chevrolet,Corvette
C_CND_005572,Toyota,RAV4
C_CND_005573,Toyota,Tacoma
C_CND_005574,Plymouth,Prowler
C_CND_005575,Toyota,Camry
C_CND_005576,Buick,Park Avenue
C_CND_005577,Ford,Crown Victoria
C_CND_005578,Mercedes-B,C-Class
C_CND_005579,Chevrolet,Malibu
C_CND_005580,Dodge,Viper
C_CND_005581,Chevrolet,Malibu
C_CND_005582,Toyota,Corolla
C_CND_005583,Honda,CR-V
C_CND_005584,Toyota,Corolla
C_CND_005585,Cadillac,Escalade
C_CND_005586,Chrysler,Sebring Coupe
C_CND_005587,Cadillac,Catera
C_CND_005588,BMW,323i
C_CND_005589,Volkswagen,Jetta
C_CND_005590,Dodge,Avenger
C_CND_005591,Chevrolet,Prizm
C_CND_005592,Chevrolet,Prizm
C_CND_005593,Honda,Civic
C_CND_005594,Honda,CR-V
C_CND_005595,Buick,Park Avenue
C_CND_005596,Cadillac,Escalade
C_CND_005597,Jeep,Wrangler
C_CND_005598,Volvo,S40
C_CND_005599,Oldsmobile,Cutlass
C_CND_005600,Chevrolet,Prizm
C_CND_005601,BMW,323i
C_CND_005602,Ford,Mustang
C_CND_005603,Chevrolet,Cavalier
C_CND_005604,Chrysler,300M
C_CND_005605,Volvo,S40
C_CND_005606,Ford,Explorer
C_CND_005607,Toyota,Sienna
C_CND_005608,Audi,A6
C_CND_005609,Mercedes-B,E-Class
C_CND_005610,Infiniti,I30
C_CND_005611,Lexus,LS400
C_CND_005612,Ford,Crown Victoria
C_CND_005613,Saab,3-Sep
C_CND_005614,Volvo,S40
C_CND_005615,Volkswagen,Passat
C_CND_005616,Dodge,Viper
C_CND_005617,Jeep,Wrangler
C_CND_005618,Subaru,Forester
C_CND_005619,Oldsmobile,Silhouette
C_CND_005620,Saturn,SL
C_CND_005621,Pontiac,Grand Am
C_CND_005622,Mercedes-B,S-Class
C_CND_005623,Dodge,Ram Pickup
C_CND_005624,Honda,Passport
C_CND_005625,BMW,528i
C_CND_005626,Hyundai,Sonata
C_CND_005627,Oldsmobile,Intrigue
C_CND_005628,BMW,323i
C_CND_005629,Jaguar,S-Type
C_CND_005630,Buick,Regal
C_CND_005631,Volkswagen,Cabrio
C_CND_005632,Oldsmobile,Aurora
C_CND_005633,Acura,RL
C_CND_005634,Saturn,LS
C_CND_005635,Nissan,Frontier
C_CND_005636,Infiniti,I30
C_CND_005637,Ford,Taurus
C_CND_005638,Chevrolet,Metro
C_CND_005639,Ford,Explorer
C_CND_005640,Dodge,Avenger
C_CND_005641,Mitsubishi,Eclipse
C_CND_005642,Dodge,Ram Pickup
C_CND_005643,Plymouth,Prowler
C_CND_005644,Saturn,LW
C_CND_005645,Volkswagen,GTI
C_CND_005646,Plymouth,Neon
C_CND_005647,Jeep,Wrangler
C_CND_005648,Mitsubishi,Montero Sport
C_CND_005649,Chrysler,LHS
C_CND_005650,Volkswagen,Jetta
C_CND_005651,Pontiac,Grand Prix
C_CND_005652,Volkswagen,Jetta
C_CND_005653,Nissan,Xterra
C_CND_005654,Dodge,Ram Pickup
C_CND_005655,BMW,528i
C_CND_005656,BMW,323i
C_CND_005657,Mercedes-B,SLK230
C_CND_005658,Oldsmobile,Bravada
C_CND_005659,Audi,A6
C_CND_005660,Dodge,Avenger
C_CND_005661,Pontiac,Grand Am
C_CND_005662,Dodge,Ram Van
C_CND_005663,Mercury,Mountaineer
C_CND_005664,Volkswagen,GTI
C_CND_005665,Chrysler,Concorde
C_CND_005666,Toyota,Camry
C_CND_005667,Buick,Century
C_CND_005668,Volkswagen,Passat
C_CND_005669,Honda,Civic
C_CND_005670,Buick,Park Avenue
C_CND_005671,Lexus,LX470
C_CND_005672,Saab,3-Sep
C_CND_005673,Mercury,Mountaineer
C_CND_005674,Saturn,LW
C_CND_005675,Acura,TL
C_CND_005676,Plymouth,Neon
C_CND_005677,Lexus,LS400
C_CND_005678,Plymouth,Voyager
C_CND_005679,Plymouth,Prowler
C_CND_005680,Saturn,SC
C_CND_005681,Mitsubishi,Diamante
C_CND_005682,Mercedes-B,SLK
C_CND_005683,Chevrolet,Lumina
C_CND_005684,Toyota,Camry
C_CND_005685,Pontiac,Grand Prix
C_CND_005686,Jeep,Grand Cherokee
C_CND_005687,Toyota,Celica
C_CND_005688,Acura,RL
C_CND_005689,Audi,A8
C_CND_005690,Nissan,Quest
C_CND_005691,Pontiac,Grand Am
C_CND_005692,Jeep,Wrangler
C_CND_005693,Ford,Taurus
C_CND_005694,BMW,328i
C_CND_005695,Mitsubishi,Diamante
C_CND_005696,Mercury,Villager
C_CND_005697,Oldsmobile,Bravada
C_CND_005698,Chrysler,LHS
C_CND_005699,Chevrolet,Corvette
C_CND_005700,Nissan,Pathfinder
C_CND_005701,Lincoln,Navigator
C_CND_005702,Toyota,Land Cruiser
C_CND_005703,Volvo,C70
C_CND_005704,Dodge,Caravan
C_CND_005705,Nissan,Xterra
C_CND_005706,Acura,TL
C_CND_005707,Lexus,LS400
C_CND_005708,Mitsubishi,3000GT
C_CND_005709,Audi,A4
C_CND_005710,Toyota,Sienna
C_CND_005711,Toyota,Celica
C_CND_005712,Volkswagen,Jetta
C_CND_005713,Toyota,Camry
C_CND_005714,Mercury,Cougar
C_CND_005715,Volkswagen,Jetta
C_CND_005716,BMW,528i
C_CND_005717,Mercedes-B,SL-Class
C_CND_005718,Lincoln,Navigator
C_CND_005719,Jaguar,S-Type
C_CND_005720,Buick,Park Avenue
C_CND_005721,Ford,Contour
C_CND_005722,Plymouth,Voyager
C_CND_005723,Chevrolet,Prizm
C_CND_005724,BMW,328i
C_CND_005725,Chevrolet,Metro
C_CND_005726,Infiniti,I30
C_CND_005727,Dodge,Intrepid
C_CND_005728,Nissan,Frontier
C_CND_005729,Ford,Mustang
C_CND_005730,BMW,323i
C_CND_005731,Volkswagen,Jetta
C_CND_005732,Volkswagen,Jetta
C_CND_005733,Volkswagen,Jetta
C_CND_005734,Lexus,LS400
C_CND_005735,Audi,A6
C_CND_005736,Lexus,LX470
C_CND_005737,BMW,528i
C_CND_005738,Plymouth,Neon
C_CND_005739,Ford,Windstar
C_CND_005740,Oldsmobile,Silhouette
C_CND_005741,Volkswagen,GTI
C_CND_005742,Volkswagen,Cabrio
C_CND_005743,Plymouth,Breeze
C_CND_005744,Plymouth,Breeze
C_CND_005745,Dodge,Ram Pickup
C_CND_005746,Cadillac,Eldorado
C_CND_005747,Lexus,GS400
C_CND_005748,Chrysler,Town & Country
C_CND_005749,Hyundai,Accent
C_CND_005750,Subaru,Outback
C_CND_005751,Mercedes-B,SLK
C_CND_005752,Ford,F-Series
C_CND_005753,Chrysler,300M
C_CND_005754,Plymouth,Neon
C_CND_005755,Chevrolet,Monte Carlo
C_CND_005756,Lincoln,Navigator
C_CND_005757,Mitsubishi,Montero Sport
C_CND_005758,Oldsmobile,Intrigue
C_CND_005759,Pontiac,Bonneville
C_CND_005760,Ford,Windstar
C_CND_005761,Jeep,Cherokee
C_CND_005762,Volkswagen,Passat
C_CND_005763,Porsche,Carrera Coupe
C_CND_005764,Chrysler,300M
C_CND_005765,Dodge,Ram Pickup
C_CND_005766,Mercedes-B,C-Class
C_CND_005767,Mercury,Sable
C_CND_005768,Oldsmobile,Silhouette
C_CND_005769,Porsche,Carrera Coupe
C_CND_005770,Lexus,GS400
C_CND_005771,Toyota,Corolla
C_CND_005772,Volkswagen,Passat
C_CND_005773,Ford,Expedition
C_CND_005774,Chevrolet,Corvette
C_CND_005775,Nissan,Maxima
C_CND_005776,Oldsmobile,Aurora
C_CND_005777,Pontiac,Sunfire
C_CND_005778,Lexus,LS400
C_CND_005779,Oldsmobile,Cutlass
C_CND_005780,Audi,A6
C_CND_005781,Dodge,Viper
C_CND_005782,Pontiac,Bonneville
C_CND_005783,Ford,Focus
C_CND_005784,Chevrolet,Prizm
C_CND_005785,Chevrolet,Impala
C_CND_005786,Jaguar,S-Type
C_CND_005787,Nissan,Maxima
C_CND_005788,Pontiac,Sunfire
C_CND_005789,Oldsmobile,Cutlass
C_CND_005790,Chevrolet,Prizm
C_CND_005791,BMW,323i
C_CND_005792,Ford,Mustang
C_CND_005793,Chevrolet,Cavalier
C_CND_005794,Chrysler,300M
C_CND_005795,Volvo,S40
C_CND_005796,Ford,Explorer
C_CND_005797,Chevrolet,Camaro
C_CND_005798,Chevrolet,Corvette
C_CND_005799,Pontiac,Sunfire
C_CND_005800,Mercedes-B,S-Class
C_CND_005801,Dodge,Ram Pickup
C_CND_005802,Mitsubishi,Diamante
C_CND_005803,Audi,A6
C_CND_005804,Nissan,Sentra
C_CND_005805,Saturn,LS
C_CND_005806,Plymouth,Neon
C_CND_005807,Acura,RL
C_CND_005808,Toyota,Sienna
C_CND_005809,Toyota,Corolla
C_CND_005810,Toyota,Camry
C_CND_005811,Dodge,Viper
C_CND_005812,Mercedes-B,SLK230
C_CND_005813,Jeep,Grand Cherokee
C_CND_005814,Chevrolet,Prizm
C_CND_005815,Hyundai,Elantra
C_CND_005816,Ford,Windstar
C_CND_005817,Chrysler,Concorde
C_CND_005818,Mitsubishi,Montero Sport
C_CND_005819,Mercury,Mystique
C_CND_005820,Oldsmobile,Silhouette
C_CND_005821,Oldsmobile,Cutlass
C_CND_005822,Toyota,Corolla
C_CND_005823,BMW,528i
C_CND_005824,Ford,Expedition
C_CND_005825,Dodge,Caravan
C_CND_005826,Audi,A4
C_CND_005827,Volvo,S40
C_CND_005828,Dodge,Durango
C_CND_005829,Mercedes-B,SL-Class
C_CND_005830,Ford,Explorer
C_CND_005831,Cadillac,DeVille
C_CND_005832,Subaru,Outback
C_CND_005833,Chrysler,Sebring Coupe
C_CND_005834,Lexus,LX470
C_CND_005835,Chevrolet,Corvette
C_CND_005836,Lincoln,Continental
C_CND_005837,Ford,Escort
C_CND_005838,Dodge,Ram Pickup
C_CND_005839,Oldsmobile,Bravada
C_CND_005840,Chevrolet,Prizm
C_CND_005841,Ford,Contour
C_CND_005842,Chrysler,Concorde
C_CND_005843,Mercedes-B,CL500
C_CND_005844,Mitsubishi,Galant
C_CND_005845,Dodge,Caravan
C_CND_005846,Oldsmobile,Cutlass
C_CND_005847,Volkswagen,Passat
C_CND_005848,Chevrolet,Camaro
C_CND_005849,Hyundai,Accent
C_CND_005850,Lexus,ES300
C_CND_005851,Plymouth,Neon
C_CND_005852,Hyundai,Elantra
C_CND_005853,Acura,TL
C_CND_005854,Nissan,Frontier
C_CND_005855,Ford,Focus
C_CND_005856,Toyota,Sienna
C_CND_005857,Plymouth,Prowler
C_CND_005858,Toyota,Tacoma
C_CND_005859,Cadillac,Eldorado
C_CND_005860,Mercedes-B,SLK
C_CND_005861,Jeep,Wrangler
C_CND_005862,Ford,Explorer
C_CND_005863,Honda,Accord
C_CND_005864,Volkswagen,Passat
C_CND_005865,Mitsubishi,Montero Sport
C_CND_005866,Dodge,Durango
C_CND_005867,Mitsubishi,Diamante
C_CND_005868,Chevrolet,Corvette
C_CND_005869,Cadillac,Seville
C_CND_005870,Dodge,Caravan
C_CND_005871,Saturn,SC
C_CND_005872,Mitsubishi,Montero Sport
C_CND_005873,Volkswagen,Cabrio
C_CND_005874,Dodge,Ram Pickup
C_CND_005875,Lincoln,Town car
C_CND_005876,Mitsubishi,Diamante
C_CND_005877,Pontiac,Grand Prix
C_CND_005878,Pontiac,Grand Prix
C_CND_005879,Mercedes-B,M-Class
C_CND_005880,Toyota,Sienna
C_CND_005881,Audi,A6
C_CND_005882,Mercedes-B,E-Class
C_CND_005883,Volkswagen,Beetle
C_CND_005884,Lexus,LS400
C_CND_005885,Ford,Crown Victoria
C_CND_005886,BMW,528i
C_CND_005887,BMW,323i
C_CND_005888,Mercedes-B,SLK230
C_CND_005889,Oldsmobile,Bravada
C_CND_005890,Audi,A6
C_CND_005891,Dodge,Avenger
C_CND_005892,Pontiac,Grand Am
C_CND_005893,Chevrolet,Prizm
C_CND_005894,Ford,Explorer
C_CND_005895,Subaru,Forester
C_CND_005896,Volkswagen,Golf
C_CND_005897,Lexus,LS400
C_CND_005898,Volvo,C70
C_CND_005899,Saturn,LW
C_CND_005900,Chevrolet,Prizm
C_CND_005901,Cadillac,Catera
C_CND_005902,Mitsubishi,3000GT
C_CND_005903,Dodge,Ram Van
C_CND_005904,Mercury,Grand Marquis
C_CND_005905,Volvo,C70
C_CND_005906,Audi,A6
C_CND_005907,Dodge,Dakota
C_CND_005908,Volkswagen,GTI
C_CND_005909,BMW,328i
C_CND_005910,Plymouth,Prowler
C_CND_005911,Dodge,Viper
C_CND_005912,Mitsubishi,Montero Sport
C_CND_005913,Volvo,S40
C_CND_005914,Ford,F-Series
C_CND_005915,Acura,TL
C_CND_005916,Subaru,Forester
C_CND_005917,Volkswagen,Golf
C_CND_005918,Chevrolet,Prizm
C_CND_005919,Lincoln,Town car
C_CND_005920,Chevrolet,Prizm
C_CND_005921,Subaru,Outback
C_CND_005922,Mitsubishi,Diamante
C_CND_005923,Mitsubishi,Montero Sport
C_CND_005924,Dodge,Ram Pickup
C_CND_005925,Toyota,Camry
C_CND_005926,Mitsubishi,3000GT
C_CND_005927,Cadillac,Eldorado
C_CND_005928,Jeep,Grand Cherokee
C_CND_005929,Chrysler,300M
C_CND_005930,Cadillac,Seville
C_CND_005931,Ford,F-Series
C_CND_005932,Chevrolet,Cavalier
C_CND_005933,Nissan,Frontier
C_CND_005934,Mercedes-B,M-Class
C_CND_005935,Dodge,Durango
C_CND_005936,Chevrolet,Prizm
C_CND_005937,Lincoln,Town car
C_CND_005938,Buick,Park Avenue
C_CND_005939,Plymouth,Voyager
C_CND_005940,Ford,Explorer
C_CND_005941,Chevrolet,Metro
C_CND_005942,Nissan,Xterra
C_CND_005943,Acura,TL
C_CND_005944,Lexus,LS400
C_CND_005945,Mitsubishi,3000GT
C_CND_005946,Audi,A4
C_CND_005947,Toyota,Sienna
C_CND_005948,Lexus,LX470
C_CND_005949,Mercedes-B,S-Class
C_CND_005950,Lexus,LS400
C_CND_005951,Chevrolet,Prizm
C_CND_005952,Dodge,Viper
C_CND_005953,Volkswagen,Jetta
C_CND_005954,Volvo,S40
C_CND_005955,Mercury,Mystique
C_CND_005956,Acura,RL
C_CND_005957,Pontiac,Bonneville
C_CND_005958,Lexus,LS400
C_CND_005959,Porsche,Carrera Coupe
C_CND_005960,Mercedes-B,M-Class
C_CND_005961,Volkswagen,Jetta
C_CND_005962,Oldsmobile,Intrigue
C_CND_005963,Jeep,Wrangler
C_CND_005964,Nissan,Sentra
C_CND_005965,Honda,Civic
C_CND_005966,Mercury,Grand Marquis
C_CND_005967,Mitsubishi,Diamante
C_CND_005968,Lexus,GS300
C_CND_005969,BMW,323i
C_CND_005970,Acura,TL
C_CND_005971,Pontiac,Firebird
C_CND_005972,Audi,A6
C_CND_005973,Chrysler,Town & Country
C_CND_005974,Toyota,Celica
C_CND_005975,Volkswagen,Jetta
C_CND_005976,Toyota,Camry
C_CND_005977,Mercury,Cougar
C_CND_005978,Volkswagen,Jetta
C_CND_005979,BMW,528i
C_CND_005980,Chevrolet,Prizm
C_CND_005981,Chrysler,Town & Country
C_CND_005982,Volkswagen,Jetta
C_CND_005983,Hyundai,Sonata
C_CND_005984,Dodge,Durango
C_CND_005985,Dodge,Durango
C_CND_005986,Subaru,Outback
C_CND_005987,Acura,Integra
C_CND_005988,Jaguar,S-Type
C_CND_005989,Honda,Accord
C_CND_005990,Mercury,Villager
C_CND_005991,Pontiac,Grand Am
C_CND_005992,Lexus,LS400
C_CND_005993,Dodge,Ram Pickup
C_CND_005994,Dodge,Ram Wagon
C_CND_005995,Mercedes-B,CL500
C_CND_005996,Honda,Accord
C_CND_005997,Mercury,Grand Marquis
C_CND_005998,Chevrolet,Metro
C_CND_005999,Volkswagen,Jetta
C_CND_006000,Chrysler,Concorde
C_CND_006001,Infiniti,I30
C_CND_006002,Chrysler,Concorde
C_CND_006003,Mercedes-B,SLK
C_CND_006004,Mitsubishi,Diamante
C_CND_006005,Volvo,S40
C_CND_006006,Porsche,Carrera Coupe
C_CND_006007,Oldsmobile,Silhouette
C_CND_006008,Dodge,Ram Pickup
C_CND_006009,Ford,Windstar
C_CND_006010,Mercury,Sable
C_CND_006011,Toyota,Land Cruiser
C_CND_006012,Buick,Park Avenue
C_CND_006013,Porsche,Carrera Coupe
C_CND_006014,Mercedes-B,S-Class
C_CND_006015,Lexus,ES300
C_CND_006016,Oldsmobile,Silhouette
C_CND_006017,Mercedes-B,S-Class
C_CND_006018,Chevrolet,Prizm
C_CND_006019,Porsche,Carrera Cabrio
C_CND_006020,Oldsmobile,Aurora
C_CND_006021,Lexus,LS400
C_CND_006022,Toyota,Tacoma
C_CND_006023,Porsche,Boxter
C_CND_006024,Acura,RL
C_CND_006025,Hyundai,Elantra
C_CND_006026,Chevrolet,Camaro
C_CND_006027,Chevrolet,Corvette
C_CND_006028,Pontiac,Sunfire
C_CND_006029,Mercedes-B,S-Class
C_CND_006030,Chevrolet,Prizm
C_CND_006031,Mitsubishi,Diamante
C_CND_006032,Audi,A6
C_CND_006033,Nissan,Sentra
C_CND_006034,Saturn,LS
C_CND_006035,Plymouth,Neon
C_CND_006036,Acura,RL
C_CND_006037,Toyota,Sienna
C_CND_006038,Toyota,Corolla
C_CND_006039,Toyota,Camry
C_CND_006040,Dodge,Viper
C_CND_006041,Mercedes-B,SLK230
C_CND_006042,Jeep,Grand Cherokee
C_CND_006043,Porsche,Carrera Coupe
C_CND_006044,Hyundai,Elantra
C_CND_006045,Ford,Windstar
C_CND_006046,Volvo,S40
C_CND_006047,Porsche,Carrera Coupe
C_CND_006048,Dodge,Ram Pickup
C_CND_006049,Toyota,Sienna
C_CND_006050,Dodge,Ram Pickup
C_CND_006051,Dodge,Caravan
C_CND_006052,Ford,Escort
C_CND_006053,Mercedes-B,SLK230
C_CND_006054,Volkswagen,Cabrio
C_CND_006055,Dodge,Ram Pickup
C_CND_006056,Dodge,Neon
C_CND_006057,Volkswagen,Beetle
C_CND_006058,Toyota,Tacoma
C_CND_006059,Chevrolet,Metro
C_CND_006060,Volkswagen,Cabrio
C_CND_006061,Volkswagen,Jetta
C_CND_006062,BMW,323i
C_CND_006063,Chevrolet,Cavalier
C_CND_006064,Pontiac,Sunfire
C_CND_006065,Audi,A6
C_CND_006066,Buick,Park Avenue
C_CND_006067,Mercury,Sable
C_CND_006068,Subaru,Outback
C_CND_006069,Mercury,Cougar
C_CND_006070,Pontiac,Sunfire
C_CND_006071,Volkswagen,Jetta
C_CND_006072,Volvo,S40
C_CND_006073,Chevrolet,Lumina
C_CND_006074,Mercedes-B,CL500
C_CND_006075,Oldsmobile,Cutlass
C_CND_006076,Mitsubishi,Galant
C_CND_006077,Ford,Crown Victoria
C_CND_006078,Lincoln,Continental
C_CND_006079,Mitsubishi,Diamante
C_CND_006080,Plymouth,Neon
C_CND_006081,Oldsmobile,Silhouette
C_CND_006082,Mitsubishi,Diamante
C_CND_006083,Lincoln,Continental
C_CND_006084,Mercedes-B,SLK230
C_CND_006085,Mercedes-B,S-Class
C_CND_006086,Toyota,Sienna
C_CND_006087,Lincoln,Continental
C_CND_006088,Ford,Taurus
C_CND_006089,Nissan,Pathfinder
C_CND_006090,Acura,TL
C_CND_006091,Mitsubishi,Diamante
C_CND_006092,Pontiac,Sunfire
C_CND_006093,Mercedes-B,E-Class
C_CND_006094,Ford,Taurus
C_CND_006095,Volkswagen,Golf
C_CND_006096,Porsche,Carrera Coupe
C_CND_006097,Chevrolet,Cavalier
C_CND_006098,Dodge,Viper
C_CND_006099,Lexus,GS300
C_CND_006100,Lincoln,Town car
C_CND_006101,Toyota,4Runner
C_CND_006102,Ford,F-Series
C_CND_006103,Acura,RL
C_CND_006104,Saab,3-Sep
C_CND_006105,Chevrolet,Corvette
C_CND_006106,Mercedes-B,S-Class
C_CND_006107,Volkswagen,Passat
C_CND_006108,Volkswagen,Beetle
C_CND_006109,Chevrolet,Malibu
C_CND_006110,Subaru,Forester
C_CND_006111,Hyundai,Sonata
C_CND_006112,Dodge,Durango
C_CND_006113,Mitsubishi,Montero Sport
C_CND_006114,Dodge,Ram Van
C_CND_006115,Oldsmobile,Aurora
C_CND_006116,Chevrolet,Corvette
C_CND_006117,Chevrolet,Malibu
C_CND_006118,Mitsubishi,Montero Sport
C_CND_006119,Mercury,Mystique
C_CND_006120,Ford,Explorer
C_CND_006121,Mitsubishi,Eclipse
C_CND_006122,Mitsubishi,Montero Sport
C_CND_006123,Lexus,LS400
C_CND_006124,Volvo,C70
C_CND_006125,Saturn,LW
C_CND_006126,Mercedes-B,M-Class
C_CND_006127,Cadillac,Catera
C_CND_006128,Chrysler,Sebring Coupe
C_CND_006129,Cadillac,Escalade
C_CND_006130,Jeep,Wrangler
C_CND_006131,Acura,TL
C_CND_006132,Chrysler,300M
C_CND_006133,Jeep,Grand Cherokee
C_CND_006134,Toyota,Camry
C_CND_006135,Volvo,S80
C_CND_006136,Lexus,LS400
C_CND_006137,Chevrolet,Camaro
C_CND_006138,Lexus,LS400
C_CND_006139,Oldsmobile,Intrigue
C_CND_006140,Chevrolet,Lumina
C_CND_006141,Dodge,Ram Pickup
C_CND_006142,Chrysler,Cirrus
C_CND_006143,Mercury,Sable
C_CND_006144,Honda,CR-V
C_CND_006145,Dodge,Caravan
C_CND_006146,Dodge,Ram Pickup
C_CND_006147,Dodge,Neon
C_CND_006148,Mercedes-B,C-Class
C_CND_006149,Volkswagen,Beetle
C_CND_006150,Chrysler,LHS
C_CND_006151,Hyundai,Sonata
C_CND_006152,Oldsmobile,Cutlass
C_CND_006153,Toyota,Land Cruiser
C_CND_006154,Mercury,Mountaineer
C_CND_006155,Ford,Contour
C_CND_006156,Ford,Mustang
C_CND_006157,Lincoln,Navigator
C_CND_006158,Mitsubishi,Montero Sport
C_CND_006159,BMW,328i
C_CND_006160,Audi,A4
C_CND_006161,Saab,3-Sep
C_CND_006162,Toyota,RAV4
C_CND_006163,Mercury,Cougar
C_CND_006164,Lincoln,Town car
C_CND_006165,Saturn,LS
C_CND_006166,Lexus,GS400
C_CND_006167,Honda,CR-V
C_CND_006168,Lincoln,Continental
C_CND_006169,Honda,Accord
C_CND_006170,Plymouth,Prowler
C_CND_006171,Toyota,RAV4
C_CND_006172,Chevrolet,Monte Carlo
C_CND_006173,Honda,CR-V
C_CND_006174,Lincoln,Navigator
C_CND_006175,Nissan,Frontier
C_CND_006176,Volkswagen,Jetta
C_CND_006177,Ford,Mustang
C_CND_006178,Volvo,S80
C_CND_006179,Chrysler,Sebring Coupe
C_CND_006180,Mitsubishi,3000GT
C_CND_006181,Dodge,Ram Van
C_CND_006182,Mercury,Grand Marquis
C_CND_006183,Volvo,C70
C_CND_006184,Audi,A6
C_CND_006185,Dodge,Dakota
C_CND_006186,Lexus,LX470
C_CND_006187,Mercedes-B,S-Class
C_CND_006188,Lexus,LS400
C_CND_006189,Chevrolet,Malibu
C_CND_006190,Dodge,Viper
C_CND_006191,Volkswagen,Jetta
C_CND_006192,Volkswagen,Jetta
C_CND_006193,Hyundai,Sonata
C_CND_006194,Dodge,Durango
